user_idx,item_idx
15717,611
13486,611
19894,611
30807,611
28155,611
18406,611
4767,611
6289,611
4573,611
30352,611
31189,611
21900,611
33228,611
6749,611
17889,611
23959,611
3517,611
35878,611
140,436
1078,436
22523,436
36933,436
11744,436
33404,436
3197,436
36771,436
27518,436
23774,436
3048,436
29454,436
36861,436
13335,436
35357,436
33951,436
19199,436
35919,436
4460,436
203,436
2232,436
35414,436
35314,436
1916,436
33480,436
27857,436
25072,436
35335,436
36667,436
235,436
33437,436
552,436
741,436
17415,734
31,734
47,734
9301,734
9657,734
23046,734
10729,734
2193,734
14347,734
27132,734
31979,734
32595,734
16419,734
8157,734
13143,734
36838,734
23358,734
12033,734
1148,734
6803,734
27641,734
13775,734
26589,734
31419,734
1348,734
1011,734
3443,734
28721,734
23742,734
16446,734
15474,734
37128,734
4588,734
32559,734
32417,734
33591,734
36509,734
36981,734
12096,734
22007,734
1030,734
22909,734
19232,734
7405,734
36006,734
7095,734
25197,734
30067,734
15252,734
20811,734
37086,734
15112,734
35139,734
36671,734
18204,734
30522,734
23323,734
21852,734
29320,734
24233,734
35514,734
13335,734
12465,734
22210,734
27857,734
18386,734
37293,734
27200,734
25809,734
34167,734
27871,734
7273,734
36776,734
27758,734
33609,734
30701,734
37255,734
26828,734
29484,734
33228,734
25177,734
20537,734
28341,734
27521,734
31551,734
7737,734
16861,734
28665,734
28665,734
15861,734
33841,734
8005,734
27524,734
13252,734
21046,734
29441,734
35301,734
28562,734
18471,734
36794,734
30975,734
36801,734
13963,734
10828,734
23709,525
32056,525
16883,525
8786,525
25698,525
8269,525
27912,525
10802,525
12102,525
34142,525
8690,525
15123,525
31233,525
19483,525
24362,525
35746,525
12371,525
17467,525
182,525
32249,525
29114,525
34087,525
6027,525
16985,525
30837,525
22666,525
22514,525
22629,525
36860,525
36560,525
14607,525
34196,525
22600,525
29108,525
24988,525
7812,525
34616,525
7779,525
15891,525
9157,525
36919,525
35705,525
7085,525
36101,525
28968,525
16846,525
7278,525
33155,525
30256,525
36957,525
19869,525
1556,525
23293,525
19059,525
22603,525
14128,525
16184,525
31860,525
32518,525
24581,525
3870,525
2099,525
2099,525
3870,525
37198,525
37028,525
37198,525
35764,525
20896,525
9601,525
28940,525
13561,525
18691,525
5363,525
18691,525
24581,525
5378,525
16359,525
31860,525
37335,525
32312,525
217,607
13329,607
21078,607
30355,607
7176,607
6040,607
30591,607
19168,607
33641,607
16882,607
6605,607
7468,607
28379,607
10968,607
6598,607
18205,607
1105,607
19916,607
31390,607
16072,607
2181,607
9569,607
30471,607
10384,607
1714,607
28530,607
2523,607
3435,607
6971,607
29417,607
15661,607
1354,607
11837,607
15289,607
33523,607
36241,607
37435,607
4974,607
3080,607
24332,607
7951,607
37211,607
5790,607
18741,607
12478,809
5254,809
37472,809
5074,809
34366,809
19955,809
31021,809
8712,809
31727,809
26236,809
29649,809
29649,809
33286,809
32220,809
33866,809
2653,809
25884,809
33493,809
32371,809
13735,809
36100,809
2210,809
4320,809
28665,809
35306,809
11115,809
36777,809
17859,809
35924,809
34604,809
771,809
32719,809
30210,323
35166,323
36542,323
27818,323
12201,323
35788,323
36748,323
30107,323
30107,323
35166,323
35166,323
14739,323
35166,323
36689,323
35166,323
24860,323
21381,323
35166,323
35166,323
27818,323
12201,323
30547,323
27101,323
35166,323
20101,729
27082,729
7571,729
15322,729
36180,729
2513,729
3005,729
20596,729
9340,729
3447,729
37516,729
23090,729
15792,729
6731,729
11134,729
17082,729
3401,729
2361,729
24412,729
19543,729
37380,729
27247,729
24273,729
15292,729
6471,729
31730,729
33777,729
37546,729
23570,729
13310,729
35098,729
12585,729
30664,729
32509,729
19104,729
29587,729
18417,729
12585,729
18417,729
12989,729
14681,729
35976,729
9380,729
8576,729
14476,729
33162,729
19421,729
5042,729
15196,729
25110,729
15933,729
4629,729
11246,729
6277,729
4191,729
22995,729
13978,729
27980,729
9052,729
13225,729
17111,729
16382,729
18141,729
29190,729
17332,729
24764,729
33006,729
30364,729
29351,729
36423,729
9040,729
5586,729
15768,7
16179,7
4020,7
3450,7
2807,7
9063,7
22714,7
3468,7
2871,7
2711,7
13860,7
13860,7
2711,7
11712,7
2871,7
2871,7
15558,7
15603,7
4186,7
7053,7
16366,7
15560,7
24141,7
15258,7
4796,7
3216,7
13384,7
13182,7
16520,7
18697,7
20433,7
20835,7
4603,7
6375,7
14760,7
25205,7
25569,7
26136,7
6508,7
23892,7
11749,7
27044,7
15608,7
8087,7
15185,7
14857,7
22655,7
19329,7
22301,7
16717,7
8483,7
11995,7
18865,7
16056,7
19511,7
17277,7
8850,7
19119,7
19940,7
18012,7
5564,7
18541,7
13904,7
14029,7
4747,7
18667,7
25092,7
11571,7
28835,7
16856,7
19619,7
7599,7
17970,7
21074,7
3423,7
20872,7
26660,7
21358,7
21566,7
22477,7
23406,7
28707,7
15847,7
25044,7
17154,7
28372,7
14803,7
28372,7
11970,7
22251,7
