user_id,user_idx
16100069,1324
16105208,1325
16105237,1326
16105327,1327
16105433,1328
16106522,1329
16108798,1330
16109610,1331
16114035,1332
16116288,1333
16128160,1334
16131748,1335
16132605,1336
16132719,1337
16132734,1338
16135680,1339
16137841,1340
16139105,1341
16141831,1342
16142179,1343
16143866,1344
16146535,1345
16146692,1346
16146882,1347
16148023,1348
16151138,1349
16153317,1350
16153351,1351
16155881,1352
16156569,1353
16156728,1354
16157499,1355
16161464,1356
16163541,1357
16164636,1358
16166161,1359
16167369,1360
16168140,1361
16168770,1362
16173760,1363
16176702,1364
16177034,1365
16178972,1366
16179517,1367
16179751,1368
16188673,1369
16189790,1370
16190478,1371
16190634,1372
16191023,1373
16191341,1374
16193690,1375
16195103,1376
16199328,1377
16207114,1378
16207512,1379
16207644,1380
16207883,1381
16208846,1382
16209123,1383
16210895,1384
16211349,1385
16213124,1386
16215282,1387
16219502,1388
16221083,1389
16228257,1390
16228809,1391
16229233,1392
16229694,1393
16232438,1394
16237734,1395
16239231,1396
16241824,1397
16244918,1398
16245915,1399
16246715,1400
16249656,1401
16249991,1402
16256826,1403
16260811,1404
16261116,1405
16265040,1406
16267083,1407
16270227,1408
16271602,1409
16272844,1410
16274894,1411
16275841,1412
16276235,1413
16279880,1414
16280091,1415
16280644,1416
16284848,1417
16285681,1418
16287019,1419
16289608,1420
16290495,1421
16291163,1422
16291813,1423
16292883,1424
16294197,1425
16295834,1426
16296254,1427
16296559,1428
16297196,1429
16298618,1430
16302644,1431
16303000,1432
16304364,1433
16306173,1434
16311530,1435
16311907,1436
16312963,1437
16314337,1438
16314465,1439
16314950,1440
16316116,1441
16318082,1442
16320954,1443
16322041,1444
16322996,1445
16329114,1446
16332215,1447
16333302,1448
16335073,1449
16335730,1450
16337707,1451
16340103,1452
16341000,1453
16343811,1454
16343974,1455
16345360,1456
16346909,1457
16358069,1458
16358332,1459
16358939,1460
16362151,1461
16362835,1462
16364490,1463
16364699,1464
16365339,1465
16367138,1466
16374932,1467
16377693,1468
16382477,1469
16383118,1470
16389971,1471
16390652,1472
16390935,1473
16391016,1474
16392274,1475
16393999,1476
16396368,1477
16403904,1478
16408207,1479
16409109,1480
16411611,1481
16411851,1482
16411908,1483
16412138,1484
16413634,1485
16417747,1486
16418997,1487
16421237,1488
16422679,1489
16425040,1490
16426293,1491
16426454,1492
16428322,1493
16428731,1494
16434896,1495
16439523,1496
16440110,1497
16440284,1498
16441048,1499
16444544,1500
16450127,1501
16451457,1502
16455330,1503
16455534,1504
